group_id,user_id,candidate_subtopic_code,user_level_num,practical_experience_num,learning_goal_num,time_commitment_minutes,completed_subtopics_count,completion_ratio,average_best_score_percent,average_all_attempts_score_percent,last_quiz_score,failed_quiz_count,days_since_last_activity,candidate_level_num,candidate_topic_order_index,candidate_subtopic_order_index,candidate_estimated_minutes,is_preferred_topic,is_same_topic_as_last_completed,is_next_subtopic_in_same_topic,is_first_subtopic_in_topic,is_level_match,is_time_commitment_match,is_topic_not_started,is_topic_in_progress,need_reinforcement,last_score_for_candidate,best_score_for_candidate,attempts_for_candidate,relevance
1803,1803,budget_analysis,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,0,1,5,5,0,0,0,0,1,1,0,1,0,79.26,79.26,4,0
1803,1803,why_save,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,0,2,1,5,0,1,0,1,1,1,0,1,0,87.32,87.32,4,0
1803,1803,emergency_fund,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,0,2,2,10,0,1,0,0,1,1,0,1,0,90.71,90.71,1,0
1803,1803,how_to_save,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,0,2,3,10,0,1,1,0,1,1,0,1,0,-1,-1,0,3
1803,1803,interest_on_savings,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,0,2,4,10,0,1,0,0,1,1,0,1,0,34.5,34.5,4,1
1803,1803,saving_mistakes,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,0,2,5,5,0,1,0,0,1,1,0,1,0,-1,-1,0,2
1803,1803,what_is_credit,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,1,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1803,1803,interest_rate,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,1,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,credit_overpayment,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,1,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,credit_load,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,1,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,choose_credit,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,1,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,financial_goals,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1803,1803,short_vs_long_goals,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,2,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,spending_priorities,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,2,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,savings_plan,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,2,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,progress_control,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,2,2,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,what_are_investments,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,3,1,1,10,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1803,1803,risk_and_return,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,3,1,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,diversification,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,3,1,3,15,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,simple_instruments,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,3,1,4,15,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1803,1803,beginner_mistakes,2,1,7,20,7,0.28,78.44,55.0,24.96,3,3,3,1,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1804,1804,income_expenses,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,1,1,5,0,1,0,1,1,1,0,1,0,81.13,81.13,1,0
1804,1804,fixed_variable_expenses,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,1,2,5,0,1,0,0,1,1,0,1,0,46.56,92.87,2,0
1804,1804,expense_accounting,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,1,3,5,0,1,0,0,1,1,0,1,0,80.44,80.44,1,0
1804,1804,budgeting_rule_50_30_20,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,1,4,5,0,1,0,0,1,1,0,1,0,33.32,98.52,3,0
1804,1804,budget_analysis,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,1,5,5,0,1,0,0,1,1,0,1,0,78.81,78.81,1,0
1804,1804,why_save,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,2,1,5,0,0,0,1,1,1,1,0,0,-1,-1,0,1
1804,1804,emergency_fund,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,2,2,10,0,0,0,0,1,0,1,0,0,-1,-1,0,1
1804,1804,how_to_save,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,2,3,10,0,0,0,0,1,0,1,0,0,-1,-1,0,1
1804,1804,interest_on_savings,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,2,4,10,0,0,0,0,1,0,1,0,0,-1,-1,0,1
1804,1804,saving_mistakes,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,0,2,5,5,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1804,1804,what_is_credit,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,1,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1804,1804,interest_rate,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,1,2,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,credit_overpayment,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,1,3,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,credit_load,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,1,4,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,choose_credit,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,1,5,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,financial_goals,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1804,1804,short_vs_long_goals,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,2,2,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,spending_priorities,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,2,3,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,savings_plan,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,2,4,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,progress_control,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,2,2,5,10,1,0,0,0,1,0,1,0,0,-1,-1,0,2
1804,1804,what_are_investments,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,3,1,1,10,0,0,0,1,0,0,1,0,0,-1,-1,0,0
1804,1804,risk_and_return,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,3,1,2,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
1804,1804,diversification,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,3,1,3,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
1804,1804,simple_instruments,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,3,1,4,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
1804,1804,beginner_mistakes,1,0,1,5,5,0.2,86.35,61.43,33.32,2,23,3,1,5,10,0,0,0,0,0,0,1,0,0,-1,-1,0,0
1806,1806,income_expenses,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,1,1,5,0,0,0,1,1,1,0,1,0,67.46,88.68,4,0
1806,1806,fixed_variable_expenses,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,1,2,5,0,0,0,0,1,1,0,1,0,47.01,83.57,4,0
1806,1806,expense_accounting,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,1,3,5,0,0,0,0,1,1,0,1,0,75.54,75.54,1,0
1806,1806,budgeting_rule_50_30_20,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,1,4,5,0,0,0,0,1,1,0,1,0,78.86,78.86,3,0
1806,1806,budget_analysis,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,1,5,5,0,0,0,0,1,1,0,1,0,26.3,87.52,4,0
1806,1806,why_save,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,2,1,5,0,1,0,1,1,1,0,1,0,94.89,94.89,3,0
1806,1806,emergency_fund,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,2,2,10,0,1,0,0,1,1,0,1,0,51.77,99.75,2,0
1806,1806,how_to_save,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,2,3,10,0,1,0,0,1,1,0,1,0,86.76,86.76,4,0
1806,1806,interest_on_savings,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,2,4,10,0,1,0,0,1,1,0,1,0,80.86,80.86,3,0
1806,1806,saving_mistakes,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,0,2,5,5,0,1,0,0,1,1,0,1,0,87.1,87.1,3,0
1806,1806,what_is_credit,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,1,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1806,1806,interest_rate,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,1,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1806,1806,credit_overpayment,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,1,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1806,1806,credit_load,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,1,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1806,1806,choose_credit,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,1,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1806,1806,financial_goals,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,2,1,5,1,0,0,1,1,1,0,0,0,-1,-1,0,3
1806,1806,short_vs_long_goals,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,2,2,10,1,0,0,0,1,1,0,0,0,48.48,48.48,4,2
1806,1806,spending_priorities,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,2,3,10,1,0,0,0,1,1,0,0,0,-1,-1,0,2
1806,1806,savings_plan,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,2,4,10,1,0,0,0,1,1,0,0,0,32.39,32.39,2,2
1806,1806,progress_control,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,2,2,5,10,1,0,0,0,1,1,0,0,0,-1,-1,0,2
1806,1806,what_are_investments,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,3,1,1,10,1,0,0,1,0,1,0,0,0,-1,-1,0,1
1806,1806,risk_and_return,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,3,1,2,10,1,0,0,0,0,1,0,0,0,-1,-1,0,1
1806,1806,diversification,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,3,1,3,15,1,0,0,0,0,0,0,0,0,-1,-1,0,0
1806,1806,simple_instruments,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,3,1,4,15,1,0,0,0,0,0,0,0,0,-1,-1,0,0
1806,1806,beginner_mistakes,1,1,3,10,10,0.4,75.82,54.42,41.32,7,0,3,1,5,10,1,0,0,0,0,1,0,0,0,41.32,41.32,2,0
1807,1807,income_expenses,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,1,1,5,0,0,0,1,1,1,0,1,0,78.84,78.84,2,0
1807,1807,fixed_variable_expenses,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,1,2,5,0,0,0,0,1,1,0,1,0,92.77,92.77,3,0
1807,1807,expense_accounting,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,1,3,5,0,0,0,0,1,1,0,1,0,23.29,90.9,2,0
1807,1807,budgeting_rule_50_30_20,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,1,4,5,0,0,0,0,1,1,0,1,0,89.66,89.66,3,0
1807,1807,budget_analysis,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,1,5,5,0,0,0,0,1,1,0,1,0,78.6,78.6,2,0
1807,1807,why_save,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,2,1,5,0,0,0,1,1,1,0,1,0,85.54,85.54,2,0
1807,1807,emergency_fund,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,2,2,10,0,0,0,0,1,1,0,1,0,80.5,80.5,3,0
1807,1807,how_to_save,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,2,3,10,0,0,0,0,1,1,0,1,0,87.43,87.43,4,0
1807,1807,interest_on_savings,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,2,4,10,0,0,0,0,1,1,0,1,0,78.89,78.89,1,0
1807,1807,saving_mistakes,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,0,2,5,5,0,0,0,0,1,1,0,1,0,52.48,85.37,2,0
1807,1807,what_is_credit,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,1,1,5,1,1,0,1,1,1,0,1,0,94.06,94.06,1,0
1807,1807,interest_rate,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,1,2,10,1,1,0,0,1,1,0,1,0,98.4,98.4,1,0
1807,1807,credit_overpayment,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,1,3,10,1,1,0,0,1,1,0,1,0,73.76,73.76,3,0
1807,1807,credit_load,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,1,4,10,1,1,0,0,1,1,0,1,0,86.63,86.63,3,0
1807,1807,choose_credit,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,1,5,10,1,1,0,0,1,1,0,1,0,71.47,71.47,3,0
1807,1807,financial_goals,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1807,1807,short_vs_long_goals,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,2,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,spending_priorities,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,2,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,savings_plan,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,2,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,progress_control,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,2,2,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,what_are_investments,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,3,1,1,10,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1807,1807,risk_and_return,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,3,1,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,diversification,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,3,1,3,15,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,simple_instruments,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,3,1,4,15,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1807,1807,beginner_mistakes,2,3,7,20,15,0.6,84.85,64.23,78.89,2,156,3,1,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1808,1808,income_expenses,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,1,1,5,0,1,0,1,1,1,0,1,0,55.49,85.11,4,0
1808,1808,fixed_variable_expenses,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,1,2,5,0,1,0,0,1,1,0,1,0,24.55,87.68,4,0
1808,1808,expense_accounting,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,1,3,5,0,1,0,0,1,1,0,1,0,85.81,85.81,2,0
1808,1808,budgeting_rule_50_30_20,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,1,4,5,0,1,0,0,1,1,0,1,0,54.11,96.55,3,0
1808,1808,budget_analysis,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,1,5,5,0,1,0,0,1,1,0,1,0,76.4,76.4,1,0
1808,1808,why_save,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1808,1808,emergency_fund,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,2,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1808,1808,how_to_save,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,2,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1808,1808,interest_on_savings,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,2,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1808,1808,saving_mistakes,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,0,2,5,5,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1808,1808,what_is_credit,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,1,1,5,0,0,0,1,1,1,1,0,0,-1,-1,0,1
1808,1808,interest_rate,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,1,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,credit_overpayment,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,1,3,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,credit_load,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,1,4,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,choose_credit,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,1,5,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,financial_goals,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,2,1,5,0,0,0,1,1,1,1,0,0,-1,-1,0,1
1808,1808,short_vs_long_goals,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,2,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,spending_priorities,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,2,3,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,savings_plan,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,2,4,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,progress_control,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,2,2,5,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1808,1808,what_are_investments,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,3,1,1,10,0,0,0,1,0,1,1,0,0,-1,-1,0,0
1808,1808,risk_and_return,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,3,1,2,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
1808,1808,diversification,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,3,1,3,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
1808,1808,simple_instruments,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,3,1,4,15,0,0,0,0,0,0,1,0,0,-1,-1,0,0
1808,1808,beginner_mistakes,1,1,0,10,5,0.2,86.31,66.61,85.81,3,5,3,1,5,10,0,0,0,0,0,1,1,0,0,-1,-1,0,0
1809,1809,income_expenses,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,1,1,5,1,0,0,1,1,1,0,1,1,74.68,74.68,2,0
1809,1809,fixed_variable_expenses,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,1,2,5,1,0,0,0,1,1,0,1,1,27.09,99.27,3,0
1809,1809,expense_accounting,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,1,3,5,1,0,0,0,1,1,0,1,1,84.96,84.96,1,0
1809,1809,budgeting_rule_50_30_20,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,1,4,5,1,0,0,0,1,1,0,1,1,98.66,98.66,1,0
1809,1809,budget_analysis,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,1,5,5,1,0,0,0,1,1,0,1,1,74.99,74.99,1,0
1809,1809,why_save,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,2,1,5,1,1,0,1,1,1,0,1,1,53.71,75.87,4,0
1809,1809,emergency_fund,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,2,2,10,1,1,0,0,1,1,0,1,1,46.3,87.79,3,0
1809,1809,how_to_save,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,2,3,10,1,1,1,0,1,1,0,1,1,-1,-1,0,3
1809,1809,interest_on_savings,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,2,4,10,1,1,0,0,1,1,0,1,1,-1,-1,0,3
1809,1809,saving_mistakes,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,0,2,5,5,1,1,0,0,1,1,0,1,1,30.6,30.6,1,2
1809,1809,what_is_credit,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,1,1,5,0,0,0,1,0,1,0,0,1,-1,-1,0,0
1809,1809,interest_rate,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,1,2,10,0,0,0,0,0,1,0,0,1,56.07,56.07,1,0
1809,1809,credit_overpayment,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,1,3,10,0,0,0,0,0,1,0,0,1,-1,-1,0,0
1809,1809,credit_load,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,1,4,10,0,0,0,0,0,1,0,0,1,-1,-1,0,0
1809,1809,choose_credit,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,1,5,10,0,0,0,0,0,1,0,0,1,21.14,21.14,3,0
1809,1809,financial_goals,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,2,1,5,1,0,0,1,0,1,1,0,1,-1,-1,0,0
1809,1809,short_vs_long_goals,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,2,2,10,1,0,0,0,0,1,1,0,1,-1,-1,0,0
1809,1809,spending_priorities,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,2,3,10,1,0,0,0,0,1,1,0,1,-1,-1,0,0
1809,1809,savings_plan,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,2,4,10,1,0,0,0,0,1,1,0,1,-1,-1,0,0
1809,1809,progress_control,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,2,2,5,10,1,0,0,0,0,1,1,0,1,-1,-1,0,0
1809,1809,what_are_investments,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,3,1,1,10,0,0,0,1,0,1,1,0,1,-1,-1,0,0
1809,1809,risk_and_return,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,3,1,2,10,0,0,0,0,0,1,1,0,1,-1,-1,0,0
1809,1809,diversification,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,3,1,3,15,0,0,0,0,0,0,1,0,1,-1,-1,0,0
1809,1809,simple_instruments,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,3,1,4,15,0,0,0,0,0,0,1,0,1,-1,-1,0,0
1809,1809,beginner_mistakes,0,0,1,10,7,0.28,70.4,55.55,53.71,6,1,3,1,5,10,0,0,0,0,0,1,1,0,1,-1,-1,0,0
1811,1811,income_expenses,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,1,1,5,0,1,0,1,1,1,0,1,0,77.92,77.92,4,0
1811,1811,fixed_variable_expenses,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,1,2,5,0,1,0,0,1,1,0,1,0,23.24,89.52,2,0
1811,1811,expense_accounting,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,1,3,5,0,1,0,0,1,1,0,1,0,85.96,85.96,3,0
1811,1811,budgeting_rule_50_30_20,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,1,4,5,0,1,1,0,1,1,0,1,0,-1,-1,0,3
1811,1811,budget_analysis,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,1,5,5,0,1,0,0,1,1,0,1,0,-1,-1,0,2
1811,1811,why_save,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,2,1,5,0,0,0,1,1,1,1,0,0,-1,-1,0,1
1811,1811,emergency_fund,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,2,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,how_to_save,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,2,3,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,interest_on_savings,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,2,4,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,saving_mistakes,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,0,2,5,5,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,what_is_credit,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,1,1,5,0,0,0,1,1,1,1,0,0,-1,-1,0,1
1811,1811,interest_rate,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,1,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,credit_overpayment,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,1,3,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,credit_load,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,1,4,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,choose_credit,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,1,5,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,financial_goals,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,2,1,5,1,0,0,1,1,1,1,0,0,-1,-1,0,3
1811,1811,short_vs_long_goals,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,2,2,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1811,1811,spending_priorities,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,2,3,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1811,1811,savings_plan,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,2,4,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1811,1811,progress_control,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,2,2,5,10,1,0,0,0,1,1,1,0,0,-1,-1,0,2
1811,1811,what_are_investments,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,3,1,1,10,0,0,0,1,1,1,1,0,0,-1,-1,0,1
1811,1811,risk_and_return,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,3,1,2,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,diversification,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,3,1,3,15,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,simple_instruments,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,3,1,4,15,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1811,1811,beginner_mistakes,2,3,6,15,3,0.12,84.47,51.21,77.92,1,2,3,1,5,10,0,0,0,0,1,1,1,0,0,-1,-1,0,1
1812,1812,income_expenses,2,3,3,20,9,0.36,89.09,63.51,52.42,3,178,0,1,1,5,1,0,0,1,1,1,0,1,0,90.7,90.7,1,0
